tweet_id,date,time,name,stage,source,rating_numerator,rating_denominator,favorite_count,retweet_count,text,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
788908386943430656,2016-10-20 00:00:00,2018-08-22 01:03:00,Lucy,,Twitter for iPhone,11.0,10.0,30653,14409,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,Remote Control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden Retriever,0.0340897,True
788765914992902144,2016-10-19 00:00:00,2018-08-22 15:37:00,Butter,,Twitter for iPhone,12.0,10.0,30658,12014,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Cocker Spaniel,0.500509,True,Golden Retriever,0.27273400000000003,True,Jigsaw Puzzle,0.041475800000000014,False
788412144018661376,2016-10-18 00:00:00,2018-08-22 16:11:00,Dexter,,Twitter for iPhone,11.0,10.0,16060,5990,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,Golden Retriever,0.805238,True,Labrador Retriever,0.113798,True,Brittany Spaniel,0.0385587,True
788178268662984705,2016-10-18 00:00:00,2018-08-22 00:41:00,,,Twitter for iPhone,13.0,10.0,8100,2488,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic Fox,0.0360719,False
788150585577050112,2016-10-17 00:00:00,2018-08-22 22:51:00,Leo,,Twitter for iPhone,13.0,10.0,6865,1510,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True
788039637453406209,2016-10-17 00:00:00,2018-08-22 15:31:00,,,Twitter for iPhone,12.0,10.0,6867,1535,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1,Beach Wagon,0.362925,False,Minivan,0.304759,False,Limousine,0.101702,False
787810552592695296,2016-10-17 00:00:00,2018-08-22 00:20:00,Frank,,Twitter for iPhone,11.0,10.0,9717,3540,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,Pug,0.362835,True,French Bulldog,0.221864,True,English Setter,0.0804183,True
787717603741622272,2016-10-16 00:00:00,2018-08-22 18:11:00,Tonks,puppo,Twitter for iPhone,13.0,10.0,11416,3240,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German Shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999999,True
787397959788929025,2016-10-15 00:00:00,2018-08-22 21:01:00,Moose,,Twitter for iPhone,11.0,10.0,12120,3300,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,0.900483,True,Toy Terrier,0.0210845,True,Miniature Pinscher,0.019484,True
787322443945877504,2016-10-15 00:00:00,2018-08-22 16:01:00,Lincoln,,Twitter for iPhone,10.0,10.0,8726,2032,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,Seat Belt,0.747739,False,Golden Retriever,0.105703,True,Dingo,0.0172568,False
786963064373534720,2016-10-14 00:00:00,2018-08-22 16:13:00,Rory,,Twitter for iPhone,12.0,10.0,29725,9327,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,Golden Retriever,0.915303,True,Saluki,0.0462126,True,Labrador Retriever,0.0375041,True
786709082849828864,2016-10-13 00:00:00,2018-08-22 23:23:00,Logan,,Twitter for iPhone,75.0,10.0,20296,7069,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,True,Persian Cat,0.122978,False,Chow,0.102654,True
786664955043049472,2016-10-13 00:00:00,2018-08-22 20:28:00,,,Twitter for iPhone,12.0,10.0,11957,2996,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True
786595970293370880,2016-10-13 00:00:00,2018-08-22 15:54:00,Dale,,Twitter for iPhone,11.0,10.0,10497,3601,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,Chow,0.000570176,True
786363235746385920,2016-10-13 00:00:00,2018-08-22 00:29:00,Rizzo,doggo,Twitter for iPhone,13.0,10.0,12189,4072,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,Golden Retriever,0.929266,True,Labrador Retriever,0.0628667,True,Saluki,0.00215669,True
786233965241827333,2016-10-12 00:00:00,2018-08-22 15:55:00,Mattie,,Twitter for iPhone,11.0,10.0,17178,5571,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador Retriever,0.478193,True,Schipperke,0.224817,True,Staffordshire Bullterrier,0.0773956,True
785927819176054784,2016-10-11 00:00:00,2018-08-22 19:39:00,Lucy,,Twitter for iPhone,12.0,10.0,12696,3652,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,Teddy,0.97207,False,Toy Poodle,0.00849262,True,Chow,0.00288271,True
785872687017132033,2016-10-11 00:00:00,2018-08-22 16:00:00,Rusty,,Twitter for iPhone,12.0,10.0,7489,2130,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Great Pyrenees,0.392108,True,Golden Retriever,0.198358,True,Pekinese,0.143328,True
785639753186217984,2016-10-11 00:00:00,2018-08-22 00:34:00,Pinot,doggo,Twitter for iPhone,10.0,10.0,8735,2561,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,Porcupine,0.978042,False,Sea Urchin,0.0061063,False,Echidna,0.00544197,False
785533386513321988,2016-10-10 00:00:00,2018-08-22 17:32:00,Dallas,,Twitter for iPhone,11.0,10.0,10183,2334,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,Miniature Pinscher,0.436023,True,Black-And-Tan Coonhound,0.258049,True,Rottweiler,0.145231,True
785264754247995392,2016-10-09 00:00:00,2018-08-22 23:44:00,Doc,,Twitter for iPhone,12.0,10.0,8128,1911,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,Teddy,0.6748930000000001,False,Cradle,0.0567396,False,Chow,0.056137,True
785170936622350336,2016-10-09 00:00:00,2018-08-22 17:31:00,Hero,,Twitter for iPhone,11.0,10.0,13491,5639,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,Seat Belt,0.891193,False,Eskimo Dog,0.0274944,True,Samoyed,0.0195303,True
784826020293709826,2016-10-08 00:00:00,2018-08-22 18:41:00,Rusty,,Twitter for iPhone,13.0,10.0,11310,3712,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,Chow,0.0903414,True,Binoculars,0.08349880000000001,False,Irish Setter,0.0774556,True
784517518371221505,2016-10-07 00:00:00,2018-08-22 22:15:00,Frankie,,Twitter for iPhone,11.0,10.0,10039,2970,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,Malamute,0.757764,True,Eskimo Dog,0.151248,True,Siberian Husky,0.08484019999999999,True
784431430411685888,2016-10-07 00:00:00,2018-08-22 16:33:00,Stormy,,Twitter for iPhone,12.0,10.0,6329,1491,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,Miniature Poodle,0.744819,True,Toy Poodle,0.243192,True,Standard Poodle,0.0109202,True
783839966405230592,2016-10-06 00:00:00,2018-08-22 01:23:00,Riley,,Twitter for iPhone,13.0,10.0,33689,12643,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,Quilt,0.333739,False,Siamese Cat,0.136245,False,Three-Toed Sloth,0.117464,False
783821107061198850,2016-10-06 00:00:00,2018-08-22 00:08:00,Mairi,,Twitter for iPhone,12.0,10.0,8209,2269,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Lakeland Terrier,0.26565900000000003,True,Golden Retriever,0.196414,True,Standard Poodle,0.133534,True
783695101801398276,2016-10-05 00:00:00,2018-08-22 15:47:00,Loomis,,Twitter for iPhone,12.0,10.0,11650,3737,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,Chow,0.314265,True,Golden Retriever,0.300435,True,Australian Terrier,0.0494869,True
783466772167098368,2016-10-05 00:00:00,2018-08-22 00:40:00,Finn,,Twitter for iPhone,11.0,10.0,9468,2608,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,True,Miniature Pinscher,0.115916,True,Toy Terrier,0.0362939,True
783391753726550016,2016-10-04 00:00:00,2018-08-22 19:42:00,Godi,,Twitter for iPhone,13.0,10.0,18908,6441,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian Elkhound,0.87713,True,Cairn,0.0862406,True,Keeshond,0.0110191,True
783334639985389568,2016-10-04 00:00:00,2018-08-22 15:55:00,Dave,,Twitter for iPhone,12.0,10.0,32651,13616,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,True,Shetland Sheepdog,0.13061099999999998,True,Pembroke,0.100842,True
783085703974514689,2016-10-03 00:00:00,2018-08-22 23:25:00,Earl,,Twitter for iPhone,11.0,10.0,9112,2565,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,Chesapeake Bay Retriever,0.240602,True,Airedale,0.164088,True,Boxer,0.134506,True
782969140009107456,2016-10-03 00:00:00,2018-08-22 15:42:00,Cali,,Twitter for iPhone,12.0,10.0,26949,8521,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,Seat Belt,0.474292,False,Golden Retriever,0.17139300000000002,True,Labrador Retriever,0.110592,True
782747134529531904,2016-10-03 00:00:00,2018-08-22 01:00:00,Deacon,doggo,Twitter for iPhone,11.0,10.0,8310,1604,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,Golden Retriever,0.560699,True,Otterhound,0.199482,True,Clumber,0.0406818,True
782722598790725632,2016-10-02 00:00:00,2018-08-22 23:23:00,Penny,,Twitter for iPhone,10.0,10.0,19250,6238,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish Setter,0.574557,True,Golden Retriever,0.339251,True,Seat Belt,0.0461082,False
782598640137187329,2016-10-02 00:00:00,2018-08-22 15:10:00,Timmy,,Twitter for iPhone,11.0,10.0,8694,2184,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1,Malamute,0.8408709999999999,True,Tibetan Mastiff,0.140516,True,Eskimo Dog,0.0120116,True
782305867769217024,2016-10-01 00:00:00,2018-08-22 19:47:00,Sampson,doggo,Twitter for iPhone,12.0,10.0,18630,6470,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,Briard,0.5044270000000001,True,Soft-Coated Wheaten Terrier,0.390678,True,Lhasa,0.0345955,True
781955203444699136,2016-09-30 00:00:00,2018-08-22 20:33:00,Chipson,,Twitter for iPhone,11.0,10.0,12357,3920,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1,Pool Table,0.179568,False,Dining Table,0.154396,False,Microwave,0.0336905,False
781661882474196992,2016-09-30 00:00:00,2018-08-22 01:08:00,,,Twitter for iPhone,5.0,10.0,11634,3129,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Pembroke,0.438087,True,Golden Retriever,0.226954,True,Collie,0.07065160000000001,True
781524693396357120,2016-09-29 00:00:00,2018-08-22 16:03:00,,,Twitter for iPhone,12.0,10.0,23163,6426,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1,Tennis Ball,0.994712,False,Chesapeake Bay Retriever,0.0035225,True,Labrador Retriever,0.000921439,True
781251288990355457,2016-09-28 00:00:00,2018-08-22 21:56:00,Oakley,,Twitter for iPhone,11.0,10.0,9428,2458,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2,Mexican Hairless,0.8877709999999999,True,Italian Greyhound,0.0306664,True,Seat Belt,0.0267298,False
781163403222056960,2016-09-28 00:00:00,2018-08-22 16:07:00,,,Twitter for iPhone,10.0,10.0,10895,3168,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,Shetland Sheepdog,0.973841,True,Collie,0.0251876,True,Border Collie,0.000297311,True
780931614150983680,2016-09-28 00:00:00,2018-08-22 00:46:00,,puppo,Twitter for iPhone,13.0,10.0,24192,8536,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,Padlock,0.731564,False,Necklace,0.0654616,False,Chain,0.0364691,False
780858289093574656,2016-09-27 00:00:00,2018-08-22 19:54:00,Dash,,Twitter for iPhone,10.0,10.0,8033,2328,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake Bay Retriever,0.488555,True,Sussex Spaniel,0.27165500000000004,True,Kelpie,0.106913,True
780800785462489090,2016-09-27 00:00:00,2018-08-22 16:06:00,Koda,,Twitter for iPhone,11.0,10.0,6141,1505,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2,Siberian Husky,0.951963,True,Eskimo Dog,0.0353461,True,Pembroke,0.00886194,True
780601303617732608,2016-09-27 00:00:00,2018-08-22 02:53:00,Hercules,,Twitter for iPhone,12.0,10.0,13525,3839,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint Bernard,0.995143,True,Cardigan,0.00304359,True,English Springer,0.00104955,True
780543529827336192,2016-09-26 00:00:00,2018-08-22 23:04:00,,,Twitter for iPhone,12.0,10.0,7040,2032,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,Golden Retriever,0.628312,True,Labrador Retriever,0.317365,True,Tibetan Mastiff,0.0122601,True
780459368902959104,2016-09-26 00:00:00,2018-08-22 17:29:00,Bear,,Twitter for iPhone,11.0,10.0,5892,1224,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great Dane,0.382491,True,German Shepherd,0.312026,True,Bull Mastiff,0.0332719,True
780192070812196864,2016-09-25 00:00:00,2018-08-22 23:47:00,,,Twitter for iPhone,11.0,10.0,9712,2589,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,Vizsla,0.144012,True,Mongoose,0.09147360000000003,False,Hatchet,0.0735447,False
779834332596887552,2016-09-25 00:00:00,2018-08-22 00:06:00,Scout,,Twitter for iPhone,11.0,10.0,21252,8237,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,Golden Retriever,0.99383,True,Cocker Spaniel,0.00314271,True,Great Pyrenees,0.000917414,True
779377524342161408,2016-09-23 00:00:00,2018-08-22 17:50:00,,pupper,Twitter for iPhone,12.0,10.0,9831,3613,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,Sundial,0.17092100000000002,False,Cash Machine,0.0603586,False,Maze,0.0549814,False
779123168116150273,2016-09-23 00:00:00,2018-08-22 01:00:00,Reggie,,Twitter for iPhone,12.0,10.0,13206,4207,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1,Toy Poodle,0.43108,True,Soft-Coated Wheaten Terrier,0.0603649,True,Cocker Spaniel,0.059845400000000014,True
779056095788752897,2016-09-22 00:00:00,2018-08-22 20:33:00,,,Twitter for iPhone,13.0,10.0,16500,5247,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,Chihuahua,0.721188,True,Toy Terrier,0.112943,True,Kelpie,0.0533645,True
778990705243029504,2016-09-22 00:00:00,2018-08-22 16:13:00,Jay,,Twitter for iPhone,11.0,10.0,22342,8437,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,Cocker Spaniel,0.7153510000000001,True,Labrador Retriever,0.207056,True,Chihuahua,0.0285194,True
778748913645780993,2016-09-22 00:00:00,2018-08-22 00:13:00,Mya,,Twitter for iPhone,11.0,10.0,7717,1562,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,Staffordshire Bullterrier,0.351434,True,Boxer,0.201478,True,American Staffordshire Terrier,0.14283800000000002,True
778650543019483137,2016-09-21 00:00:00,2018-08-22 17:42:00,Strider,,Twitter for iPhone,10.0,10.0,6430,1729,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,German Shepherd,0.515699,True,Malinois,0.300292,True,Kelpie,0.08702230000000001,True
778624900596654080,2016-09-21 00:00:00,2018-08-22 16:00:00,Penny,,Twitter for iPhone,11.0,10.0,5177,1176,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale,0.786089,True,Irish Terrier,0.121488,True,Lakeland Terrier,0.0146031,True
778408200802557953,2016-09-21 00:00:00,2018-08-22 01:39:00,,,Twitter for iPhone,14.0,10.0,15135,5023,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,Beagle,0.0119417,True
778383385161035776,2016-09-21 00:00:00,2018-08-22 00:00:00,Nala,,Twitter for iPhone,13.0,10.0,6515,1271,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,Collie,0.345266,True,Borzoi,0.312823,True,Border Collie,0.213011,True
778286810187399168,2016-09-20 00:00:00,2018-08-22 17:36:00,Stanley,,Twitter for iPhone,11.0,10.0,11576,3836,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,Boston Bull,0.32207,True,Pug,0.229903,True,Muzzle,0.10142,False
778039087836069888,2016-09-20 00:00:00,2018-08-22 01:12:00,,pupper,Twitter for iPhone,12.0,10.0,9417,3065,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,German Shepherd,0.717776,True,Malinois,0.111175,True,Norwegian Elkhound,0.0588024,True
778027034220126208,2016-09-20 00:00:00,2018-08-22 00:24:00,Sophie,pupper,Twitter for iPhone,27.0,10.0,7320,1885,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,Clumber,0.946718,True,Cocker Spaniel,0.0159499,True,Lhasa,0.00651911,True
777885040357281792,2016-09-19 00:00:00,2018-08-22 15:00:00,Wesley,,Twitter for iPhone,3.0,10.0,7078,1893,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan Hound,0.123529,True,Basset,0.119682,True,Siberian Husky,0.108709,True
777684233540206592,2016-09-19 00:00:00,2018-08-22 01:42:00,,,Twitter for iPhone,12.0,10.0,12518,3403,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,Cocker Spaniel,0.253442,True,Golden Retriever,0.16285,True,Otterhound,0.110921,True
777621514455814149,2016-09-18 00:00:00,2018-08-22 21:33:00,Derek,,Twitter for iPhone,12.0,10.0,9742,2910,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,Chow,0.999823,True,Norwich Terrier,5.6448500000000014e-05,True,Pomeranian,2.76806e-05,True
777189768882946048,2016-09-17 00:00:00,2018-08-22 16:57:00,Jeffrey,,Twitter for iPhone,12.0,10.0,15921,4999,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua,0.988412,True,Mexican Hairless,0.00417722,True,Hog,0.00150658,False
776813020089548800,2016-09-16 00:00:00,2018-08-22 16:00:00,Solomon,,Twitter for iPhone,12.0,10.0,5444,1405,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,Toy Poodle,0.51661,True,Miniature Poodle,0.255033,True,Standard Poodle,0.168989,True
776477788987613185,2016-09-15 00:00:00,2018-08-22 17:48:00,Huck,pupper,Twitter for iPhone,11.0,10.0,9858,3249,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,Labrador Retriever,0.8848389999999999,True,Chesapeake Bay Retriever,0.0575651,True,Paintbrush,0.00576608,False
776218204058357768,2016-09-15 00:00:00,2018-08-22 00:36:00,,floofer,Twitter for iPhone,13.0,10.0,33345,18497,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,Samoyed,0.940326,True,Pomeranian,0.055527199999999985,True,Keeshond,0.00222635,True
